1743006	eng	Many people easily understand the injustice of the current language situation in the world where English dominates. But they also see the collective advantages, as for example a relatively good and direct communication between intellectuals and leaders of different languages through the English language, and the personal advantages as their own knowledge of the English language. About a neutral language such as Esperanto, one does not know much and does not seek information.	belgavox	2012-07-31 21:39:54	2012-07-31 21:44:23
1849495	eng	Let me add some words about sentence fusion. A human is given two sentences and asked to produce a single coherent sentence that contains only the important information from the original two. This is a highly constrained summarization task. Investigations — carried out by Hal Daume and Daniel Marcu — has shown "that even at this restricted level, there is no measurable agreement between humans regarding what information should be considered important."	al_ex_an_der	2012-09-18 11:05:44	2014-01-05 17:12:42
1934623	eng	Some of my friends tell me that they do not want the Government in business. With this I agree; but I wonder whether they realize the implications of the past. For while it has been American doctrine that the government must not go into business in competition with private enterprises, still it has been traditional particularly in Republican administrations for business urgently to ask the government to put at private disposal all kinds of government assistance.	Scott	2012-10-18 23:41:22	2012-10-18 23:41:22
2040450	eng	The post-war economic development of vanquished nations can be rapid if they are not looted by the victors. For this there are two reasons. First, everything has not been destroyed: some things are merely broken; and a relatively small effort of rehabilitation is multiplied by the value of what remains serviceable. Second is the disabling of entrenched power structures, which often stand as a bar to progress.	halfb1t	2012-11-27 09:21:12	2012-11-27 09:30:00
2069355	eng	Good conductors of heat are usually good conductors of electricity, but that puts the causal relation backwards. Conduction-band electrons can't help but transport kinetic energy, which--randomized--is heat. Putting heat before electricity is reasonable only because of the rarity of materials like diamond that conduct heat via the quasi-particles called phonons, which are communicable crystal-lattice vibrations.	halfb1t	2012-12-10 02:58:06	2012-12-10 02:58:44
2092456	eng	On the inquest it was shown that Buck Fanshaw, in the delirium of a wasting typhoid fever, had taken arsenic, shot himself through the body, cut his throat, and jumped out of a four-story window and broken his neck—and after due deliberation, the jury, sad and tearful, but with intelligence unblinded by its sorrow, brought in a verdict of death "by the visitation of God." What could the world do without juries?	sharptoothed	2012-12-20 09:26:39	2012-12-20 09:26:39
2158561	eng	The context is the most important thing in a translation. A translator might forget a word, but if the context is clear enough to him, he could make himself understood with no problems, but if he gets an isolated sentence with no explanation, he might understand it ambiguously and he won't translate the real meaning from the original language. That's why you should always provide context when asking for a translator's help.	Kunstliebhaber	2013-01-21 22:30:48	2013-01-21 22:30:48
2472726	eng	For the past few years, teenagers who imitate overweight American rappers have been walking like inverted pendulums, swinging from left to right, which is the only way forward if you weigh over two hundred and sixty pounds, but completely ineffective if you are a scrawny teenager weighing half of that, since most of the energy is wasted on side steps, not to mention the sheer absurdity of that swinging gait.	arnxy20	2013-06-02 13:20:43	2019-10-15 00:43:51
2866799	eng	"Don't you think that people from English-speaking countries earn an unreasonable amount from the English language industry? Since I'm Japanese, I'd like to use materials exclusively made by Japanese people." "But you know, you can't really tell if the English is good or not unless it's been checked by a native speaker." "What do you mean by good English!? English used by native speakers? Are natives really that great, anyway?"	eirik174	2013-11-21 11:44:19	2013-11-21 14:06:00
2915363	eng	Under the Tatoeba guidelines, it is recommended that members only add sentences in their native language and/or translate from a language they can understand into their native language. The reason for this is that it is much easier to form natural-sounding sentences in one's native language. When we write in a language other than our native language, it is very easy to produce sentences that sound strange. Please make sure you only translate the sentence if you are sure you know what it means.	patgfisher	2013-12-09 08:42:55	2013-12-09 14:16:54
3026222	eng	A good translator is one who, akin to a worm, can squirm with delight around in the author's brain mass, and leave through the tongue to have its taste impressions confirmed, and then leave well-formed traces on paper line after line, sheet after sheet, until the last page is done — and he once again returns to his former self, and as a member of the smallest and least respected low-salary group, signs up yet again to exert his effort for God's representative on earth, the publishers.	eirik174	2014-02-02 05:37:17	2014-02-02 05:37:41
3219174	eng	As science advances as some describe it, into itself, - by creating technology which is then subsequently of a higher complexity than the ideas it is to help explain - complications often can arise, such as a need for higher education for those who utilise it. This may not be a negative complication in itself, but gives rise to another problem: that this causes education about the subject's fundamentals to be sacrificed for the training in the utilisation of ever changing technology.	Sumyjkl	2014-04-30 23:41:11	2014-05-28 08:19:17
3224496	eng	"Harkinian, please take this seriously. Look at his badge." "This is my–" "Listen here, badge-boy. You'd better get me a not guilty verdict. OR ELSE." "...Is that a threat?" "No. That's a fact." "For someone who's about to go to court, you certainly have a lot of nerve!" "More than you'll have left if you fail this case." "(...and this man is a KING!? I feel sorry for his subjects!)" "It is time to enter the courtroom!"	Ooneykcall	2014-05-02 11:57:39	2014-05-02 11:57:39
3283482	eng	That man is abusive trash who's lied in circles over and over again. We have no reason to believe that this isn't just more emotional manipulation. I've seen this exact thing happen over and over again with other abusers like him in different places. Abusers like him use their perceived instability as social capital to keep their trust and good faith alive long after it's been crushed again and again by their cruelty and perversion.	Ooneykcall	2014-05-29 05:36:31	2014-05-29 05:36:31
3353510	eng	Another thing which makes transportation by foot or by bicycle preferable to the use of a car: nowadays the level of air pollution is very high because of the high number of cars, and, to reduce that level, the municipality has decided to forbid road traffic on certain days during a certain period; furthermore, there are always traffic jams on Reggio Emilia's roads, so you'll waste lots of time while stuck in a traffic jam.	AlanF_US	2014-07-01 22:18:28	2023-04-25 22:35:34
3355326	eng	“O Allah, You created me when I was not worthy of mention; And You provided for me when I had nothing; And I wronged my soul and sinned, and I confess my guilt. If You forgive me, that will in no way diminish Your sovereignty; And if You punish me, that will in no way augment Your authority. You can find others to punish besides me, But I can find no one to forgive me but You. Truly, You are the most merciful of those who show mercy.”	muhamad13	2014-07-03 07:08:56	2014-07-04 11:58:24
3366838	eng	All history shows: idioms of dominant states often lead to the disappearance of the languages of the dominated states. Greek engulfed the Phrygian. Latin killed the Iberian and Gallic. Currently, 25 languages are disappearing every year! Understand one thing: I'm not fighting against English, I fight for diversity. An Armenian proverb wonderfully summarizes my thought: "The more languages you know, the more you are a person."	Malape	2014-07-07 23:31:17	2021-09-06 14:05:27
3453693	eng	I do not object to your learning English for the sake of acquiring knowledge or for the sake of earning your livelihood but I object to your giving so much importance to English and giving a low place to your national language, Hindi. I do not think it is right on your part to use in your conversation with your friends and relatives any other language than your national language or your mother tongue. Have love for your own language.	al_ex_an_der	2014-08-25 23:53:18	2014-08-25 23:53:18
3484557	eng	Kotlin Island, an island 32 kilometres west of Saint Petersburg, was taken from Sweden in 1703 by Peter the Great, who then founded Kronstadt and left Pushkin's great-grandfather, Abram Gannibal, the main character in Pushkin's unfinished book, Peter the Great's Negro, to oversee the construction. Kronstadt was also the birth place of Pyotr Kapitsa, co-recipient of the Nobel Prize in Physics in 1978.	Aleksandros	2014-09-10 01:36:07	2020-04-25 19:14:46
3496609	eng	What an unfailing barrier against vice, immorality and bad habits are those tastes which lead us to embellish a home, to which at all times and in all places we turn with delight, as being the object and the scene of our fondest cares, labours and enjoyments; whose humble roof, whose shady porch, whose verdant lawn and smiling flowers all breathe forth to us, in true, earnest tones, a domestic feeling that at once purifies the heart and binds us more closely to our fellow beings.	Objectivesea	2014-09-15 05:11:15	2014-09-15 05:11:15
3518367	eng	When I started learning languages, it was hard to assimilate new words and keep a pace to study, but now, after having practiced for several years I do my routine unconsciously. You can't really finish learning a language, ever, but you can reach quite a high fluency. In my case, I learn approximately 3 or 4 languages at the same time and I don't get confused. It's all a matter of practice, accustoming and how well you get used to.	paradoxa4	2014-09-25 02:35:46	2014-10-05 04:47:30
3542162	eng	Guys, better not bring up this topic. You're young and playful, and everything's easy for you. It's not what you think. It's not Chikatilo, and not even FBI archives. Better not venture here. I'm serious: you will regret it. Better abandon the topic and forget everything written here. I quite understand this message provokes more interest, but I want to warn the curious: stop. Those who don't will never be found again.	RU	2014-10-06 14:10:14	2022-10-29 15:30:21
3567709	eng	Alaska holds an annual contest in which teams of 16 dogs pull sledges a distance of about 1,800 kilometres through tundra and forests, crossing rivers, hills and mountain passes. The sledge driver is often called a "musher"; the word comes from the French command "Marche!" In most years the winning musher is from Alaska, but a Swiss citizen has won the event four times, and a Norwegian has won twice.	Objectivesea	2014-10-19 13:42:08	2014-10-19 13:42:08
3584442	eng	"Father!" "Hey, Zelda!" "Hey, King!" "Hey, Link!" "Your Majesty, I missed your beautiful moustache." "Hey, purple turban guy." "...Do you even remember who I am?" "Yes! ...Oh hell, I forgot." "How could you forget my face? It looks so funny! See?" "I was in California for a month and I was too distracted by all the orgies and weed and delicious dinner to think about you." "Of course you forget me... As it is written: screw you, I'm out of here!" "Oh, he was a bore anyway."	Ooneykcall	2014-10-26 23:58:11	2014-10-26 23:58:11
3650991	eng	Accelerating climate change has caused serious impacts. Higher temperatures and extreme weather events are damaging food production, rising sea levels and more damaging storms are putting our coastal cities increasingly at risk and the impacts of climate change are already harming economies around the world, including those of the United States and China. These developments urgently require enhanced actions to tackle the challenge.	Hybrid	2014-11-22 19:08:30	2014-11-22 19:08:30
3651092	eng	Developed over four years by hundreds of the Nation’s top climate scientists and technical experts—and informed by thousands of inputs from the public and outside organizations gathered through town hall meetings, public-comment opportunities, and technical workshops across the country, the third National Climate Assessment represents the most authoritative and comprehensive knowledge base about how climate change is affecting America now, and what’s likely to come over the next century.	Hybrid	2014-11-22 19:29:09	2014-11-22 19:29:09
3651101	eng	The Great Plains region experiences multiple climate and weather hazards, including floods, droughts, severe storms, tornadoes, hurricanes, and winter storms. In much of the Great Plains, too little precipitation falls to replace that needed by humans, plants, and animals. These variable conditions already stress communities and cause billions of dollars in damage. Climate change will add to both stress and costs.	Hybrid	2014-11-22 19:31:40	2014-11-22 19:31:40
3651105	eng	The Northwest’s economy, infrastructure, natural systems, public health, and agriculture sectors all face important climate change related risks. Impacts on infrastructure, natural systems, human health, and economic sectors, combined with issues of social and ecological vulnerability, will unfold quite differently in largely natural areas, like the Cascade Range, than in urban areas like Seattle and Portland or among the region’s many Native American Tribes.	Hybrid	2014-11-22 19:32:22	2014-11-22 19:32:22
3651112	eng	The U.S. Pacific Islands region includes more than 2,000 islands spanning millions of square miles of ocean. Rising air and ocean temperatures, shifting rainfall patterns, changing frequencies and intensities of storms and drought, decreasing streamflows, rising sea levels, and changing ocean chemistry will threaten the sustainability of globally important and diverse ecosystems as well as local communities, livelihoods, and cultures.	Hybrid	2014-11-22 19:33:54	2014-11-22 19:33:54
3651291	eng	In the past, insurance companies could take advantage of you. They could deny coverage to children who had asthma or were born with a heart defect, put a lifetime cap on the amount of care they would pay for, or cancel your coverage when you got sick just by finding an accidental mistake in your paperwork. The Affordable Care Act creates a new Patient’s Bill of Rights that protects you from these and other abusive practices.	Hybrid	2014-11-22 20:18:51	2014-11-22 20:18:51
3660582	eng	"You've fallen asleep. Good. I am now going to leave you all alone in the dark while I go out and get drunk." "You are a terrible person." "Gosh! You're still awake." "I stick my tongue out at you as a gesture of defiance. Now continue with the bloody story. If you omit even the tiniest and most insignificant of details, you will return here tomorrow to find these walls covered in excrement. Do I make myself perfectly clear?" "Shut up and listen."	Ooneykcall	2014-11-27 13:29:17	2014-11-27 13:29:17
3677792	eng	The Latin language has always been held in very high esteem by the Catholic Church and by the Roman Pontiffs. They have assiduously encouraged the knowledge and dissemination of Latin, adopting it as the Church’s language, capable of passing on the Gospel message throughout the world. This is authoritatively stated by the Apostolic Constitution Veterum Sapientia of my Predecessor, Blessed John XXIII.	soweli_Elepanto	2014-12-06 15:16:56	2014-12-06 15:16:56
3712799	eng	They were not a handsome family; they were not well dressed; their shoes were far from being water-proof; their clothes were scanty; and Peter might have known, and very likely did, the inside of a pawnbroker's. But they were happy, grateful, pleased with one another, and contented with the time; and when they faded, and looked happier yet in the bright sprinklings of the Spirit's torch at parting, Scrooge had his eye upon them, and especially on Tiny Tim, until the last.	Hybrid	2014-12-27 05:04:43	2014-12-27 05:04:43
3753076	eng	Near yonder narrow road stands an old knight's castle; thick ivy creeps over the old ruined walls, leaf over leaf, even to the balcony, in which stands a beautiful maiden. She bends over the balustrades, and looks up the road. No rose on its stem is fresher than she; no apple-blossom, wafted by the wind, floats more lightly than she moves. Her rich silk rustles as she bends over and exclaims, 'Will he not come?'	Hybrid	2015-01-08 06:40:41	2015-01-08 06:40:41
3754658	eng	In a sunny spot stood a pleasant old farm-house close by a deep river, and from the house down to the water side grew great burdock leaves, so high, that under the tallest of them a little child could stand upright. The spot was as wild as the centre of a thick wood. In this snug retreat sat a duck on her nest, watching for her young brood to hatch; she was beginning to get tired of her task, for the little ones were a long time coming out of their shells, and she seldom had any visitors.	Hybrid	2015-01-09 05:42:26	2015-01-09 05:42:26
3757211	eng	The winter grew colder and colder; he was obliged to swim about on the water to keep it from freezing, but every night the space on which he swam became smaller and smaller. At length it froze so hard that the ice in the water crackled as he moved, and the duckling had to paddle with his legs as well as he could, to keep the space from closing up. He became exhausted at last, and lay still and helpless, frozen fast in the ice.	Hybrid	2015-01-10 03:49:13	2015-01-10 03:49:13
3929845	eng	"Great! I'll grab my stuff!" "There is no stuff." "I guess I'd better get my smart sword then." "There is no sword." "Huh? Oh, right. That old Ganon is conquered with the Book of Koridai." "There is no Book." "How— I— But— Ganon?" "There is no Ganon." "Then what the duck conquered Koridai?" "There is no Koridai." "Zelda, are you hearing this?" "There is no Zelda." "King?" "There is no King." "No..." "There is no Link." "Oh da—"	Ooneykcall	2015-03-03 20:51:43	2021-01-09 22:20:46
3930692	eng	"So, are you all set for the big day?" "Yeah! I can't believe it will be my first day of high school!" cried Link enthusiastically. "I can't believe it, either," mused the King. "It's as if it was just yesterday. I was just teaching you how to add one and one. Now look at you... My little boy's becoming a man." "Huh?" Link said in surprise. "Being in high school makes me a man?" "Yeah, it sure does... Fari, give me my headache wine." "Oh boy!"	Ooneykcall	2015-03-04 12:21:22	2015-03-04 12:21:22
3939883	eng	"I wonder what ground cinnamon tastes like," said the King nonchalantly and put the spoon in his mouth. "Hmm? ...Shit! Water... water... in the fridge. Oh crap, no water in the fridge!" The King went on running around the room frantically, looking desperately for water. Luckily, Duke Onkled happened to be pouring himself a glass of water. "Your Omnipotence, have water," he offered dutifully. "Gimme!" demanded the King, then emptied the glass in a split second. "Damn, that was awful."	Ooneykcall	2015-03-08 12:28:03	2021-03-28 09:15:48
3955392	eng	Enos became the first chimp to orbit the earth on November 29, 1961, aboard a Mercury Atlas rocket. Although the mission plan originally called for three orbits, due to a malfunctioning thruster and other technical difficulties, flight controllers were forced to terminate Enos' flight after two orbits. Enos landed in the recovery area and was picked up 75 minutes after splashdown. He was found to be in good overall condition.	Hybrid	2015-03-13 22:17:41	2015-03-13 22:17:41
3958358	eng	The International Ultraviolet Explorer provided information about physical conditions in the central regions of distant galaxies that may contain black holes. It also provided scientists with more knowledge of the physical conditions in very hot stars, the effect of solar winds on the atmospheres of the planets in our solar system, and the loss of mass from stars when stellar winds and flares occur.	Hybrid	2015-03-14 18:47:53	2015-03-14 18:47:53
4066489	eng	Vegans are people who avoid products from animal sources or products tested on animals in an effort to avoid harming animals. Freegans take this a step further by recognizing that in a complex, industrial, mass-production economy driven by profit, abuses of humans, animals, and the earth abound at all levels of production (from acquisition to raw materials to production to transportation) and in just about every product we buy.	shekitten	2015-04-13 02:57:34	2020-02-18 04:13:24
4077402	eng	"Gee, it sure is boring around here." "My boy, this peace is what all—" "Here I come! Your Majesty, Ganon and his minions have seized the island of Koridai." "Hmm. How can we—" "It is written: only Link can defeat Ganon." "So how can we—" "Great! I'll grab my sword!" "There is no sword." "Huh?" "There is no sword!" "..." "Here is a skull axe." "No." "How about an oh-my-goodness spear?" "No." "How about smoke bombs?" "No." "Well damn, how about this pistol?" "Yeah!"	Ooneykcall	2015-04-16 08:08:58	2015-04-16 08:08:58
4248274	eng	"This came for you." "Urgh..." "So hey, you remember that one that she sent you where she asked you to get her those pictures of Applejack's brother?" "Yeah." "And then she told you to write a critique on Mac's physical appearance." "Yeah." "Then she sent the critique to Mac." "...Yeah." "What did you tell her you learned from that?" "I found that a Phillips screwdriver is persuasive, but not seductive; and also Rarity charges up the butt for stuff I really think she should do as a friend."	Ooneykcall	2015-06-03 00:09:52	2015-06-03 04:25:12
4274446	eng	You've got a million dollars in front of you. You can either spend it for yourself or spend it on a surgery for someone you don't know who is in danger of quadriplegia. You don't know each other. And no one will ever know what a noble deed you've done sacrificing all the money for the surgery for a person you don't know, or how mean you were to take the money confining that person to a wheelchair for the rest of their life. So what would you do? You can't share the money.	AlanF_US	2015-06-15 05:41:55	2019-12-22 01:08:14
4401896	eng	Although King Harkinian is pretty much an omnivore, as much as a human being could ever be, his favourite food is by far the fabled Munf Munf cereal. One curious exception to his habit of eating everything that's on the dinner table is spaghetti, which he loathes deeply, decreeing that nobody bring it into Hyrule Castle. Luigi and Mario are the only people banned from the Hyrule Kingdom for life for violating this order.	Ooneykcall	2015-07-23 23:00:00	2022-01-09 16:34:53
4418122	eng	"It's just a big circle, you get high, you get tricked, you get the money and you just keep going around and going around, and you have to break off all of them to even be doing okay." Breaking Free The women at Breaking Free support each other while they discuss the difficulty of leaving sex work It is an uphill battle. "I just need the support and to believe in myself that I can make it. It's a funny spot I'm in."	schidu	2015-07-30 08:48:59	2015-07-30 08:48:59
4538048	eng	The primary object of an efficient police is the prevention of crime: the next that of detection and punishment of offenders if crime is committed. To these ends all the efforts of police must be directed. The protection of life and property, the preservation of public tranquillity, and the absence of crime, will alone prove whether those efforts have been successful and whether the objects for which the police were appointed have been attained.	Hybrid	2015-09-20 01:50:51	2015-09-20 01:50:51
4597396	eng	These stories are as old as anything that men have invented. They were narrated by naked savage women to naked savage children. They have been inherited by our earliest civilised ancestors, who really believed that beasts and trees and stones can talk if they choose, and behave kindly or unkindly. The stories are full of the oldest ideas of ages when science did not exist, and magic took the place of science.	Hybrid	2015-10-11 01:22:07	2015-10-11 01:22:07
4597441	eng	The girl tried to speak, but before she could sob out her thanks the old man had touched her softly on the head three times with his silver staff. In an instant Elsa knew that she was turning into a bird: wings sprang from beneath her arms; her feet were the feet of eagles, with long claws; her nose curved itself into a sharp beak, and feathers covered her body. Then she soared high in the air, and floated up towards the clouds, as if she had really been hatched an eagle.	Hybrid	2015-10-11 01:54:38	2015-10-11 01:54:38
4713702	eng	In modern professional tennis, winning a big tournament is considered a greater achievement than winning several smaller tournaments of the same combined value. Hence, top players typically concentrate on bigger tournaments and only play a few smaller ones in between. Consequently, top players play and win fewer matches than before. Since Ivan Lendl won 106 out of 115 matches he played in 1982, nobody won more than 90 matches in a single season, except Roger Federer, who went 92-5 in 2006.	Ooneykcall	2015-11-20 13:08:41	2015-11-20 13:08:41
4941014	eng	We are soldiers in France, and we are citizens. Another reason to be proud, to be a citizen! For the poor, this consists in sustaining and preserving the wealthy in their power and their idleness. The poor must work there, before the majestic equality of the law, which forbids the wealthy and the poor alike to sleep under bridges, to beg in the streets and to steal bread. That is one of the good effects of the Revolution.	Objectivesea	2016-02-28 04:52:26	2016-02-28 04:52:26
5199466	eng	For a while now, researchers have boasted the health benefits of red wine, including a lower risk of heart disease and degenerative diseases like Alzheimer’s. In which case, drinking a glass of wine a day seems harmless, even beneficial. But a team of researchers from Harvard TH Chan School of Public Health and Brigham and Women’s Hospital in Boston have busted our wine-infused bubble, finding that just that one glass can increase the risk of breast cancer.	Adelpa	2016-06-07 17:47:33	2016-06-07 17:47:33
5215390	eng	First of all, our hearts go out to the families of those who have been killed. Our prayers go to those who have been wounded. This is a devastating attack on all Americans. It is one that is particularly painful for the people of Orlando, but I think we all recognize that this could have happened anywhere in this country. And we feel enormous solidarity and grief on behalf of the families that have been affected.	Hybrid	2016-06-15 16:17:04	2016-06-15 16:17:04
5215409	eng	In all of our efforts, foremost in our minds is the loss and the grief of the people of Orlando—those who died, those who are still recovering, the families who have seen their loved ones harmed, the friends of ours who are lesbian and gay and bisexual and transgender who were targeted. I want to remind them that they are not alone. The American people, and our allies and friends all over the world, stand with you and are thinking about you, and are praying for you.	Hybrid	2016-06-15 16:22:39	2018-07-30 05:50:02
5215420	eng	The year I was born, in 1961, women made up less than 40 percent of college students. Today, you earn almost 60 percent of college degrees, make up roughly half of the workforce. Back then, the pill was still illegal in some states. And today, thanks to the Affordable Care Act, birth control is free. In the old days, women actually needed a husband to open a credit card. Today, more women are choosing to be single—and all Americans are able to marry whoever they love.	Hybrid	2016-06-15 16:25:21	2017-11-24 04:56:04
5215500	eng	This is the future that we’re building, one where all of us here at home and around the world are free to live out our dreams. Where our children’s aspirations aren’t segregated into pink and blue. Where working families don’t have to choose between taking care of a loved one and earning a paycheck. Where women and girls, no matter where they live, are free from fear of violence -- including gun violence.	Hybrid	2016-06-15 16:47:41	2016-06-15 16:47:41
5215501	eng	We admire the men who shaped our country, and rightfully so, the men we see as heroes -- from Alexander Hamilton to Muhammad Ali -- for their confidence and their courage in believing they could change our nation, this idea of self-creation, that there’s nothing holding us back. In them, we see America itself, constantly reinventing itself, fearless, looking out over the horizon at the next frontier.	Hybrid	2016-06-15 16:48:24	2016-06-15 16:48:24
5215527	eng	Today marks the most deadly shooting in American history. The shooter was apparently armed with a handgun and a powerful assault rifle. This massacre is therefore a further reminder of how easy it is for someone to get their hands on a weapon that lets them shoot people in a school, or in a house of worship, or a movie theater, or in a nightclub. And we have to decide if that’s the kind of country we want to be. And to actively do nothing is a decision as well.	Hybrid	2016-06-15 16:57:36	2016-06-15 16:57:36
5215533	eng	As we go together, we will draw inspiration from heroic and selfless acts -- friends who helped friends, took care of each other and saved lives. In the face of hate and violence, we will love one another. We will not give in to fear or turn against each other. Instead, we will stand united, as Americans, to protect our people, and defend our nation, and to take action against those who threaten us.	Hybrid	2016-06-15 16:58:46	2016-06-15 16:58:46
5262311	eng	Money never made a man happy yet, nor will it. There is nothing in its nature to produce happiness. The more a man has, the more he wants. Instead of its filling a vacuum, it makes one. If it satisfies one want, it doubles and trebles that want another way. That was a true proverb of the wise man, rely upon it: "Better is little with the fear of the Lord, than great treasure, and trouble therewith."	Hybrid	2016-07-09 19:44:33	2016-07-09 19:44:33
5287235	eng	When I was a small boy in Kansas, a friend of mine and I went fishing and as we sat there in the warmth of the summer afternoon on a river bank, we talked about what we wanted to do when we grew up. I told him that I wanted to be a real major league baseball player, a genuine professional like Honus Wagner. My friend said that he'd like to be President of the United States. Neither of us got our wish.	Hybrid	2016-07-19 16:21:09	2016-07-19 16:21:09
5287352	eng	For too many of us the political equality we once had won was meaningless in the face of economic inequality. A small group had concentrated into their own hands an almost complete control over other people's property, other people's money, other people's labor — other people's lives. For too many of us life was no longer free; liberty no longer real; men could no longer follow the pursuit of happiness.	Hybrid	2016-07-19 17:02:05	2016-07-19 17:02:05
