8855497	eng	Inwardly the Second Men differed from the earlier species in that they had shed most of those primitive relics which had hampered the First Men more than was realized. Not only were they free of appendix, tonsils and other useless excrescences, but also their whole structure was more firmly knit into unity. Their chemical organization was such that their tissues were kept in better repair. Their teeth, though proportionately small and few, were almost completely immune from caries. Such was their glandular equipment that puberty did not begin till twenty; and not till they were fifty did they reach maturity. At about one hundred and ninety their powers began to fail, and after a few years of contemplative retirement they almost invariably died before true senility could begin.	nonong	2020-06-18 23:00:05	2020-06-18 23:00:05
8858027	eng	In general the physical and mental form of conscious beings is an expression of the character of the planet on which they live. On certain very large and aqueous planets, for instance, we found that civilization had been achieved by marine organisms. On these huge globes no land-dwellers as large as a man could possibly thrive, for gravitation would have nailed them to the ground. But in the water there was no such limitation to bulk. One peculiarity of these big worlds was that, owing to the crushing action of gravitation, there were seldom any great elevations and depressions in their surface. Thus they were usually covered by a shallow ocean, broken here and there by archipelagos of small, low islands.	nonong	2020-06-19 20:39:50	2020-06-19 20:39:50
8877483	eng	For the Fourth Men, the Great Brains, there was no possible life but the life of intellect; and the life of intellect had become barren. Evidently something more than mere bulk of brain was needed for the solving of the deeper intellectual problems. They must, therefore, somehow create a new brain-quality, or organic formation of brain, capable of a mode of vision or insight impossible in their present state. They must learn somehow to remake their own brain-tissues upon a new plan. With this aim, and partly through unwitting jealousy of the natural and more balanced species which had created them, they began to use their captive specimens of that species for a great new enterprise of research into the nature of human braintissue.	nonong	2020-06-27 21:41:41	2021-12-25 00:41:39
10459972	eng	At a corner convenience store before midnight, I pick up a cold bottled green tea and a cream cheese pastry. At the counter is a lady vendor that I have seen before. She is wearing a pandemic mask. I ask, "Where are you from?" "Ethiopia," she answers. "Wow, that's why you don't look East Indian. The rest in this store are all East Indians. How long have you been in Canada?" "I've been here since January," she says. It is the 24th of October of 2021. I add, "You speak good English." "I went to an English school there in Ethiopia," she explains. "You speak English well," I reiterate. "Thank you!" she exclaims happily. Outside the store, on the other side of the street, is Mike the lonely old tubby Turk waiting at the bus stop. I see him often at that store.	nonong	2021-10-25 06:20:03	2021-10-25 21:45:04
10468443	eng	From Roman Catholicism, my father, who first converted, converted my mother, my grandmother, and my cousin to Baptist Protestants. I was in high school; I believed in science and did not convert. My little brother started in the kiddy section of the Protestant church. Such is why he is different from me and my elder brother who both had nominal Catholicism for at least a decade. My elder brother, who also believed in science, stayed away from the religious strife that my family was having. I went to Protestant church with my parents, but felt alien in there. Such is my confession. Statuettes of Buddha from my Philippine and Canadian childhood attracted me to Buddhism. My interest in biology was my natural inclination towards Animism since childhood.	nonong	2021-10-29 12:22:37	2021-10-29 12:50:33
10478306	eng	On the 1st of November of 2021, I joined Hans the Netherlander at his table in the cafe. The day after Halloween was rainy outside. Whilst I was drinking iced green tea, Hans gave me a piece of brown candy. He took out a jar of peanuts and offered me, but I said that I get pimples from peanuts. As a child in Quezon City, my family had a peanut farm near our lot; we boiled them, and I ate, as I was not allergic as a prepubescent. We then talked all about astronomy: exoplanets, asteroids, and the moons of the gas giants. Titan, a moon of Saturn, is specially stunning with its black methanic rivers, lakes, and seas. Hans said that the next fifty years will be exciting for astronomy. As we talked, a big handsome man with a muscular build came in, ordered coffee, and left.	nonong	2021-11-02 00:17:18	2022-02-26 02:46:03
10483470	eng	On the 3rd of November of 2021, it was a rainy, somber day. At the cafe, I found the only open spot at a table near the washroom. There, I drank my iced green tea. At a table beyond mine was a blond student with big biceps with tattoos. Hans the Netherlander rolled in with his wheelchair. I joined him at another table. There, we discussed multibillionaires: Elon Musk's space technology and Bill Gates' medical technology. Then, we discussed the Yucatan. I said that I have been to the temples at Tulum, near a cliff overlooking a white sandy beach, looking like a science fiction set. The other day, he mentioned that Netherlanders ate eel. I suggested that he try the "unagi donburi," sweet glazed eel on rice, at the nearby Japanese restaurant.	nonong	2021-11-04 00:11:07	2021-11-04 00:21:10
10495329	eng	Feeling a bit sedentary, I took my second walk in the morning of the 8th of November of 2021. By around 10:30, I was at the pizzeria. The pizza vendor was a chunky Hindu Sri Lankan. Then, at the cafe, I was drinking coffee-infused iced oat milk. A couple, both brown-haired, sat at the table across the room. The man in a green jacket, light brown pants, and grey garden clogs was in good shape. I wanted to see him nude. The woman was wearing a red scarf. He was reading a fat book, whilst she was using a tablet computer. A trio of Mandarin-speakers seated themselves at a table next to the couple. A muscular Arab man who was frequent at the cafe entered. Chris the half-English half-Japanese barista in a black shirt with the red-lettered word "PARIS" and in green pants entered.	nonong	2021-11-08 19:49:26	2021-11-09 02:24:43
10496263	eng	I am a Jew. Hath not a Jew eyes? Hath not a Jew hands, organs, dimensions, senses, affections, passions? Fed with the same food, hurt with the same weapons, subject to the same diseases, healed by the same means, warmed and cooled by the same winter and summer, as a Christian is? If you prick us, do we not bleed? If you tickle us, do we not laugh? If you poison us, do we not die? And if you wrong us, shall we not revenge? If we are like you in the rest, we will resemble you in that. If a Jew wrong a Christian, what is his humility? Revenge. If a Christian wrong a Jew, what should his sufferance be by Christian example? Why, revenge. The villainy you teach me, I will execute, and it shall go hard but I will better the instruction.	Ooneykcall	2021-11-09 08:09:45	2021-11-12 22:46:48
10498162	eng	In the night of the 9th of November of 2021, as I entered the cafe to get my iced green tea, a hunky man sat at a table, as he fiddled with his laptop. As I sat at a table by the window, Michael the Guǎngzhōu Man entered and ordered his coffee. We sat together talking. He said that he was flying off tomorrow to visit China for six months. We talked about Thailand, a favourite topic. The food is excellent there. Thai and Vietnamese women have nice personalities, I emphasized. On parting, he gave me a cup of instant noodles. On my way home, I saw Rod my white neighbour. He said that he just retired from his water recycling job. He needs a hobby, we both agreed. I emphasized that the Web has many hobby opportunities.	nonong	2021-11-10 02:42:40	2021-11-10 03:05:35
10689946	eng	In the sunny afternoon of the 24th of February of 2022, on my way to the cafe, I saw bearded Brian in front of the pub, as he talked about poutine with bacon served inside the establishment. At the cafe, I drank my usual iced black tea. There were handsome men in green and black, or in grey, or in black. There were many students. A couple of girls carried multicoloured flowers. Hans the Netherlander astronomy buff talked about the ongoing politics with Russia's invasion of Ukraine. Coincidentally, a family of Russian-speaking Eurasians just from the barbershop, owned by a Middle Easterner, passed through the cafe. The cafe ambiance was not exactly like in Ten Forward, the crew lounge in the Star Trek franchise.	nonong	2022-02-25 00:23:11	2022-02-25 00:46:50
10693129	eng	On the 26th of February of 2022, I tried to keep my day simple. Before dawn, at the corner convenience store, I drank a cold canned Thai tea drink and ate a pizza submarine sandwich. In the chilly, grey-sky morning, I headed to the cafe, whilst I practiced meditatively by scribbling Japanese Kana glyphs on my hand with a finger. I drank iced black tea at the cafe, whilst the typical early-morning clients were there, a Caucasian and an Oriental. A robust man in a black, red, and white jacket and dark-grey rugby pants entered to get coffee and exited, as he talked on his smartphone. Homebound, I took the long route across the vast green school field, seemingly an Animist-Buddhist experience of being on a different planet, the northern snowcapped bluish mountains being visible beyond.	nonong	2022-02-26 16:40:39	2022-02-26 17:25:13
10698321	eng	Back in 2002 and several years thereafter, I regularly attended meditation sessions at Wat Yanviriya Buddhist Temple in East Vancouver, BC. I came to know the Thai culture more because of it. Pāli chanting, moon festivals, relics viewing, et cetera were part of my life then. I remember a spacious hall with hardwood floors and a Buddha altar in front. In summers, the doors would be open to the sunny green outside. In the wetter seasons at night, candles would be lit in the silent darkness inside. (I wore a black Australian Outback jacket then.) Omnipresent was the Ajahn Bhoontam in orange robe, he conducting the rituals. Our saṅgha or congregation was medium-sized and multiethnic. A real saṅgha full of Thais allowed us to share the rustic building. The two groups met at different times.	nonong	2022-03-01 15:35:48	2022-03-01 15:35:48
10702677	eng	After ten o'clock in the morning on the 4th of March of 2022, on Lulu Island, on my way to the pizzeria, I took the long route through the school playground and field, and I sat in the little gazebo, as I gazed at the grey-sky vista. After lunchtime, sunny then, I went to the cafe for iced black tea. There were old Russian men, perhaps with a bit of Hun or other Mongoloid ancestry. A handsome medium-height dark-haired bearded man in army-green pants was waiting in line. Like engraved or sculpted through his light sweater in light grey were his nipples and tight muscles. At my table, a brown student seated himself to eat a black box of sushi with chopsticks and drink a red can of black cola. There were many multiracial students standing around.	nonong	2022-03-04 19:04:00	2022-03-05 01:41:18
10715280	eng	In the morning of the 12th of March of 2022, I took a long route going to the cafe. I saw Eurasian children with brownish hair in the Lulu Island neighbourhood. I saw that the cherry blossoms had not yet bloomed in the school yard. I sat in the gazebo to gaze at the grey-sky landscape. I saw my big neighbour in a grey jacket and black pants, as he looked like promenading fat Maitreya Buddha. At the cafe, drinking my iced black tea, I chatted with the brunette barista Sarah from Montreal about how the cherry blossoms seemed late this year. I went to the quiet pizzeria, and Rose the Filipina was unusually there on a Saturday. Eating pizza, her son John-Paul was there, who did not want to go to martial-arts class today, because of feeling too lazy. I ate a slice and drank cold diet cola.	nonong	2022-03-12 19:14:49	2022-03-13 05:09:32
10719124	eng	It is the 27th of June of 2013. The Blue Dreams are plural. The Blue Dreams are many. Interlingua is not the only one. For decades now, there have existed other Latinate conlangs, different projects. And in the future, some hope for others. But it has been the Green Dream, Esperanto, that has succeeded for more than a century. Reforms attempted upon Esperanto have met with failure over the decades because genuine Esperanto has an artistic balance with which one cannot tamper. Esperanto remains enduring. Amongst the Blues, my vote is still Interlingua. More people should give it a chance. Esperanto's accents give a charm to the language that perhaps boosted its survival over the years. There are substitute systems.	nonong	2022-03-15 01:21:36	2022-03-15 01:21:36
10730516	eng	It is the 14th of October of 2012. It is about 04:20, morning. As I listen to native Paraguayan music on Radio Cultura from Buenos Aires, Argentina, I am reminded that for many Latin Americans and Western Europeans, the preference is the fantasy genre and less so of sci-fi. Reading sci-fi requires much science education, which only a minority everywhere in the world has. It is true that I cannot let go of sci-fi because it has become part of who I am throughout the ages. Sci-fi and fantasy are brothers, and both shelter in the umbrella called "speculative fiction." For me, the effect of being exposed to religious ideas is similar to exposure to fantasy genre literature or other media. Religion and fantasy have the same effect.	nonong	2022-03-22 21:21:12	2022-03-22 21:26:44
10732410	eng	I went later than usual, after noon, to the Lulu Island pizzeria on the greyish 23rd of March of 2022. At the cashier, in front of me, were handsome Mormon proselytizers, one thick and the other thin, ordering pizza. They had ties and eyeglasses on. Facing away, at the counter, the thinner one, still waiting for his order, sat to the left of the thicker one, already devouring his pizza. From his pizza, the thicker one handed the other a pineapple chunk, which he gulped. Metaphorically, they were like Lojban and Esperanto, or Animism and Buddhism, maybe. I ate two slices and drank a diet coke at my usual northwestern corner. A woman reminiscent of my mother came in to order. Maybe, my mother was like the pagan Earth Mother Goddess for some.	nonong	2022-03-23 21:10:51	2022-03-24 03:05:53
10763074	eng	Even though, in the capitalist system, I made money, I don't really believe in it. I still believe, as I did in high school, in some form of communism. A society that primarily worries about money is a dysfunctional society. All people need is decent health care, decent housing, decent transportation, decent education, decent food, decent whatever, etc. We don't need extravagance. Where I live, a house typically costs a million dollars or more. Why does it cost so much, here on grey-pavement parking-lot wasteland, the Flat Mountain, Lulu Island? The houses aren't even reinforced concrete structures as in Asia, but flimsy gyprock, wood, etc. Lulu Island isn't as if a suburb of Barcelona or something posh and cultural. Why do we have to worry about money?	nonong	2022-04-11 09:38:27	2022-04-11 09:38:27
10781886	eng	The Philippines is like a blend of Hawaii and Mexico. It was unfortunate that English replaced Spanish as an auxiliary archipelagic language after the decisive Spanish-American War of 1898. I sometimes nickname the Philippines as "Blue Hawaii." In any case, Tagalog seems to be strengthening in the islands, as the common person prefers to watch television in Tagalog rather than English. When I lived there in the 1970s, foreign shows were in English, but local shows in Tagalog. In recent time, American shows, Japanese anime, Korean dramas, etc. become dubbed in Tagalog. With the indigenous language, the Philippines is a highly aural-oral culture, emphasizing television, movies, videos, radio, chit-chat, etc. in lieu of much literature.	nonong	2022-04-24 00:34:57	2022-04-24 00:34:57
10998282	eng	The United States has always tried to deprive Russia from any allies in Eurasia. Now, Russia needs to do the same to the United States by depriving it from as many potential allies as possible. NATO is already divided and neither France nor Germany are truly willing to enter into a direct war with Russia just to serve the interests of the United States. It's unlikely that NATO and Russia fight a direct war but NATO members are already divided over how to deal with Russia and this is already good. The current war clearly shows that, at the end of the day, NATO isn't a solid alliance and also, it isn't a terrorist group composed of suicide bombers ready to sacrifice themselves for their American master.	Amastan	2022-07-17 09:40:16	2022-07-17 09:49:45
11026403	eng	I went to Bali for temple-gazing, as I was an aspiring amateur archeologist. Also, I had an interest in indigenous languages like Indonesian and Balinese. I looked there for Balinese linguistics books, but to no avail. There were craftsmen, though, who sold Balinese calligraphy written on bamboo or paper. I knew that the carvings and objects in the temples had esoteric meanings, but only experts knew. I enjoyed eating exotic tropical fruits in Bali, as I first tried the "salak" snake fruit. Bali was a Hindu oasis in the largely Muslim country of Indonesia. In a souvenir shop, I met a lady vendor who had an interest in Buddhism. I befriended a hotel worker named Made Budi Artawan, and I had an avocado shake with him in a cafe near my hotel.	nonong	2022-07-26 11:02:57	2022-07-26 11:02:57
11026447	eng	Nothing could well resemble less a typical English street than the interminable avenue, rich in incongruities, through which our two travelers advanced—looking out on each side of them at the comfortable animation of the sidewalks, the high-colored, heterogeneous architecture, the huge white marble facades glittering in the strong, crude light, and bedizened with gilded lettering, the multifarious awnings, banners, and streamers, the extraordinary number of omnibuses, horsecars, and other democratic vehicles, the vendors of cooling fluids, the white trousers and big straw hats of the policemen, the tripping gait of the modish young persons on the pavement, the general brightness, newness, juvenility, both of people and things.	Cangarejo	2022-07-26 11:59:14	2023-05-25 11:09:16
11030685	eng	I was a "Roman Cat" as a child in the Philippines. I was Roman Catholic, at least, nominally, as many Filipinos were. For me, the religion was decorative. I knew a few memorized prayers. I rarely did the rosary. But I had several rosaries, and one was glow-in-the-dark white-green plastic! My school, La Salle Green Hills, was a large private Roman Catholic school. I had my first communion at my school. I attended my cousin Jojo's confirmation in a UFO-shaped church in the University of the Philippines. My Roman Catholicism wasn't deep metaphysical and philosophical like my Animism-Buddhism in my current years, but Animism-Buddhism subtly attracted me since childhood. I've seen Buddha statues and Nature has fascinated me since a child.	nonong	2022-07-28 16:03:58	2022-07-28 16:03:58
11044807	eng	I travelled to Amsterdam on my own with a big backpack. The quaint canals and the tree-lined streets always make a good photographic theme. There were lots of Indonesian restaurants there. Inside that labyrinth was my hotel, Hotel Kabul. I met an Egyptian traveller there. At a place of many pigeons, I asked a bespectacled South Asian loiterer to take my picture amongst the birds that he was feeding. I visited the Sex Museum. I just liked walking around, looking at the antique buildings. There were a lot of bicyclists. Long ago, in grade school in Canada, I wrote a geography report about the Netherlands, and I learned about their engineering feats of reclaiming land from the water and, of course, the tulips.	nonong	2022-08-05 22:05:16	2022-08-05 22:05:16
11054665	eng	India, or Bhārat, is still a mysterious place for me. I have studied a bit of Sanskrit and Pali, Sanskrit being the liturgical language of Hinduism and Northern Buddhism, whilst Pali being the liturgical language of Southern Buddhism. I am a close friend of Jai, who comes from an East Indian family of Hindu orientation. Jai, a software engineer, is married to a German, Erika. They met in Europe and moved to Canada here. Jai and Erika with two daughters, Charlotte and Johanna, lived in a condo near Kitsilano Beach in Vancouver, BC. Jai tries to speak German. His kids learn German, French, and English. Jai and I used to have lunches and dinners at Japanese restaurants. Jai viewed Vancouver as too big a city, and he wanted to move to a smaller town.	nonong	2022-08-11 13:05:05	2022-08-11 21:04:37
11062128	eng	I've seen Greg incidentally at Starbucks café on Lulu Island for some years, but only today morning, on the 14th of August of 2022, we formally introduced to each other. He is a Filipino from Nueva Ecija, and he came to Canada at age 18 in 1977. He lived in Edmonton and Calgary in Alberta for some twenty years, then moved to here in BC. He is a devout Baptist Protestant, converted in Canada from Roman Catholicism, who carries his Bible to the café. I told him that when my father was alive, our house had Bible meetings for our Filipino Baptist community. I told Greg that I'm Buddhist. I talked to him about Buddhism and Daoism, this latter of which he knew little. I'm glad to meet a Filipino, like me, who came to Canada very young and has lived in Canada for a vaster period.	nonong	2022-08-14 23:27:01	2022-08-14 23:27:01
11074290	eng	Today the 21st of August of 2022, my neighbour Moli Wong, who is of mixed Chinese and East Indian ancestry from a previously Fijian nationality, now on Lulu Island, gave me, for dinner, roti with green beans and eggs inside. It's East Indian cuisine. She's thinking about what I said to my mother yesterday: Mexican and East Indian cuisines created similar foods in independent, parallel development. Somewhat related is my thinking that things living and non-living in other worlds may have parallel evolution, also. There may be life human-like, bird-like, horse-like, tree-like, grass-like, etc. on other worlds from parallel evolution. Another theory relevant is panspermia, in which biological bits seed other worlds from outer space.	nonong	2022-08-22 01:55:03	2022-08-22 01:55:03
11534869	eng	Joki was a young Mandarin-speaking Chinese woman, and I had talked to her yesterday evening, the 10th of March of 2020, at the café Starbucks. She had been in Canada for over a decade, whilst her family was still in China. I was sitting in a soft chair next to hers, as she was applying a transparent green fragrant hand lotion on her hands. I inquired, because it was such a strong, but pleasant, odour. She said that it was something that she had ordered online. It was made of various plant materials, but unspecific on the labels. Joki was wearing a long, red Oriental jacket that made her look like a temple priestess. She had long black hair and had eyeglasses. Her necklace had a fat black stone Maitreya Buddha. She wore a meditation bracelet of black mala beads.	nonong	2023-02-13 18:35:52	2023-02-13 18:36:52
11582175	eng	Mama and cousin Eve often wax nostalgic about Roman Catholicism, evident when we have pasta meals at home. They are both converts to Protestantism. My late father Frank (or Jun) was the pioneer in my extended family, largely Roman Catholic, for conversion. Also, my paternal grandmother Lydia followed. My maternal grandfather Macario was already a Protestant of the United Church of Christ. He read literature from Baptists under Papa's influence. My Roman Catholic maternal grandmother Bebe was happy-go-lucky and couldn't care less about these things. My paternal grandfather Pito (Francisco) listened to Papa's witnessing and was proselytized to even at the death bed, when he died in his seventies.	nonong	2023-03-07 20:52:00	2023-03-07 20:52:00
11626894	eng	In the morning of the 26th of March of 2023, Greg and I, both Filipinos, were talking in the teahouse, as I had my nth order of Strawberry Oat Matcha Latte and Greg, having already finished his coffee, attended to his newspapers and magazines. The barista at the cashier was Stefania, a beautiful black-haired Italian with an accent. Marlin, my Filipina friend, was sitting at a corner near the window. Near the counter stood a handsome head-shaven Japanese-looking man who was fluent in English. Greg and I discussed martial arts. There were the karate, judo, aikido, and kendo in Japan. There was the kung fu in China. There was the capoeira in Brazil. There was the arnis de mano in the Philippines. We mentioned Bruce Lee and Jackie Chan, famous martial artists in the movie industry.	nonong	2023-03-26 17:07:57	2023-03-26 17:25:21
12171167	eng	It was a country of wide pastures, of moors covered with heath, of rock-born streams and rivulets, of forest and hill and dale, sparsely inhabited, with the sea to the eastward of it, unseen, and the mountains everywhere visible always, and endlessly changing in aspect. Herdsmen and shepherds wandered over it, and along its almost disused roads pedlars and pack mules passed at times but rarely. Minerals and marbles were under its turf, but none sought for them; pools and lakes slept in it, undisturbed save by millions of water fowl and their pursuers. The ruins of temples and palaces were overgrown by its wild berries and wild flowers. The buffalo browsed where emperors had feasted, and the bittern winged its slow flight over the fields of forgotten battles.	Cangarejo	2023-11-21 15:07:00	2023-11-21 15:07:00
12174128	eng	Theirs was a nervous household. Jock and Hurry confined indoors for nearly two days had had too little exercise and too many good things to eat. They were quite cross and irrepressible. John had the fidgets. He couldn't even stay in the same room for more than a minute, and he wouldn't even try sitting down for a change. Lucy had had to give up at least a dozen things that required dry weather and sunshine. She seemed to take the rain as something directed particularly against herself by malicious persons. Evelyn, also cross and nervous, was on the point of retiring to her own room to write letters. Just then Dawson Cooper telephoned to know if she cared to take a little walk in the rain and she accepted with alacrity.	Cangarejo	2023-11-23 16:05:06	2023-11-23 16:05:06
12181439	eng	At the molecular level, salt dissolves in water due to electrical charges and due to the fact that both water and salt compounds are polar, with positive and negative charges on opposite sides in the molecule. The bonds in salt compounds are called ionic because they both have an electrical charge—the chloride ion is negatively charged and the sodium ion is positively charged. Likewise, a water molecule is ionic in nature, but the bond is called covalent, with two hydrogen atoms both situating themselves with their positive charge on one side of the oxygen atom, which has a negative charge. When salt is mixed with water, the salt dissolves because the covalent bonds of water are stronger than the ionic bonds in the salt molecules.	Cangarejo	2023-11-27 14:06:24	2023-11-27 14:06:24
12192485	eng	This Inspector, when I first knew him, was a man of fourscore years, or thereabouts, and certainly one of the most wonderful specimens of winter-green that you would be likely to discover in a lifetime’s search. With his florid cheek, his compact figure, smartly arrayed in a bright-buttoned blue coat, his brisk and vigorous step, and his hale and hearty aspect, altogether he seemed—not young, indeed—but a kind of new contrivance of Mother Nature in the shape of man, whom age and infirmity had no business to touch. His voice and laugh, which perpetually re-echoed through the Custom-House, had nothing of the tremulous quaver and cackle of an old man’s utterance; they came strutting out of his lungs, like the crow of a cock, or the blast of a clarion.	Cangarejo	2023-12-03 16:14:15	2023-12-03 16:14:15
12195155	eng	Mr. and Mrs. William Webster had come all the way from Woodford to Concord, leaving three babies at home, to assist their old friends at the Inaugural Ball. You must have guessed that Mollie O'Neill, as Mrs. William Webster, would have grown plumper and prettier during the busy, happy years of married life with her husband and children on their large farm. For Mollie now had a small daughter "Polly," named for her beloved twin sister, and a pair of twin sons, Dan and Billy. She was more than ever in love with her husband and, many people believed, entirely under his thumb. Yet there were times when Mollie could and would assert herself in a surprising fashion just as she had in former days with her girl friends.	Cangarejo	2023-12-05 12:13:28	2023-12-05 12:13:28
